movement_id,sku,warehouse_code,movement_date,movement_type,quantity,unit_cost_gbp,source_document
285,VALV-1091,WAR,2024-01-01,Opening balance,65,68.9,OPEN-WAR-2024-01-01
286,ELEC-1088,WAR,2024-01-01,Opening balance,110,13.17,OPEN-WAR-2024-01-01
287,ELEC-1204,WAR,2024-01-01,Opening balance,167,17.41,OPEN-WAR-2024-01-01
288,HEAT-1203,WAR,2024-01-01,Opening balance,12,589.06,OPEN-WAR-2024-01-01
289,ELEC-1131,WAR,2024-01-01,Opening balance,94,19.89,OPEN-WAR-2024-01-01
290,HEAT-1142,WAR,2024-01-01,Opening balance,8,436.92,OPEN-WAR-2024-01-01
291,DRAIN-1095,WAR,2024-01-01,Opening balance,22,108.22,OPEN-WAR-2024-01-01
292,PIPE-1017,WAR,2024-01-01,Opening balance,649,0.5,OPEN-WAR-2024-01-01
293,TOOL-1021,WAR,2024-01-01,Opening balance,58,1.69,OPEN-WAR-2024-01-01
294,DRAIN-1161,WAR,2024-01-01,Opening balance,82,7.8,OPEN-WAR-2024-01-01
295,VALV-1084,WAR,2024-01-01,Opening balance,58,111.53,OPEN-WAR-2024-01-01
296,DRAIN-1106,WAR,2024-01-01,Opening balance,58,9.57,OPEN-WAR-2024-01-01
297,ELEC-1143,WAR,2024-01-01,Opening balance,93,16.37,OPEN-WAR-2024-01-01
298,VALV-1056,WAR,2024-01-01,Opening balance,17,24.8,OPEN-WAR-2024-01-01
299,ELEC-1134,WAR,2024-01-01,Opening balance,117,86.85,OPEN-WAR-2024-01-01
300,DRAIN-1016,WAR,2024-01-01,Opening balance,56,74.18,OPEN-WAR-2024-01-01
301,HEAT-1064,WAR,2024-01-01,Opening balance,7,272.89,OPEN-WAR-2024-01-01
302,VALV-1102,WAR,2024-01-01,Opening balance,35,60.92,OPEN-WAR-2024-01-01
303,TOOL-1018,WAR,2024-01-01,Opening balance,41,1.11,OPEN-WAR-2024-01-01
304,HEAT-1130,WAR,2024-01-01,Opening balance,11,662.28,OPEN-WAR-2024-01-01
305,DRAIN-1113,WAR,2024-01-01,Opening balance,54,15.44,OPEN-WAR-2024-01-01
306,HEAT-1124,WAR,2024-01-01,Opening balance,11,652.39,OPEN-WAR-2024-01-01
307,PIPE-1150,WAR,2024-01-01,Opening balance,723,0.29,OPEN-WAR-2024-01-01
308,PIPE-1101,WAR,2024-01-01,Opening balance,311,1.79,OPEN-WAR-2024-01-01
309,TOOL-1092,WAR,2024-01-01,Opening balance,138,22.98,OPEN-WAR-2024-01-01
310,ELEC-1184,WAR,2024-01-01,Opening balance,68,104.72,OPEN-WAR-2024-01-01
311,VALV-1152,WAR,2024-01-01,Opening balance,23,9.18,OPEN-WAR-2024-01-01
312,DRAIN-1145,WAR,2024-01-01,Opening balance,40,14.43,OPEN-WAR-2024-01-01
313,ELEC-1036,WAR,2024-01-01,Opening balance,48,2.3,OPEN-WAR-2024-01-01
314,DRAIN-1204,WAR,2024-01-01,Opening balance,52,6.89,OPEN-WAR-2024-01-01
315,TOOL-1110,WAR,2024-01-01,Opening balance,39,20.44,OPEN-WAR-2024-01-01
316,HEAT-1211,WAR,2024-01-01,Opening balance,10,408.03,OPEN-WAR-2024-01-01
317,HEAT-1200,WAR,2024-01-01,Opening balance,8,945.17,OPEN-WAR-2024-01-01
318,PIPE-1004,WAR,2024-01-01,Opening balance,98,1.61,OPEN-WAR-2024-01-01
319,ELEC-1117,WAR,2024-01-01,Opening balance,121,3.44,OPEN-WAR-2024-01-01
320,TOOL-1031,WAR,2024-01-01,Opening balance,126,11.23,OPEN-WAR-2024-01-01
321,VALV-1065,WAR,2024-01-01,Opening balance,32,93.03,OPEN-WAR-2024-01-01
322,PIPE-1064,WAR,2024-01-01,Opening balance,245,8.19,OPEN-WAR-2024-01-01
323,VALV-1110,WAR,2024-01-01,Opening balance,24,11.75,OPEN-WAR-2024-01-01
324,TOOL-1137,WAR,2024-01-01,Opening balance,65,21.33,OPEN-WAR-2024-01-01
325,PIPE-1165,WAR,2024-01-01,Opening balance,248,14.17,OPEN-WAR-2024-01-01
326,ELEC-1150,WAR,2024-01-01,Opening balance,115,14.96,OPEN-WAR-2024-01-01
327,VALV-1204,WAR,2024-01-01,Opening balance,31,38.05,OPEN-WAR-2024-01-01
328,TOOL-1087,WAR,2024-01-01,Opening balance,62,2.2,OPEN-WAR-2024-01-01
329,VALV-1024,WAR,2024-01-01,Opening balance,20,116.26,OPEN-WAR-2024-01-01
330,DRAIN-1214,WAR,2024-01-01,Opening balance,19,34.98,OPEN-WAR-2024-01-01
331,VALV-1215,WAR,2024-01-01,Opening balance,20,21.05,OPEN-WAR-2024-01-01
332,ELEC-1046,WAR,2024-01-01,Opening balance,59,50.76,OPEN-WAR-2024-01-01
333,PIPE-1038,WAR,2024-01-01,Opening balance,363,1.07,OPEN-WAR-2024-01-01
334,TOOL-1163,WAR,2024-01-01,Opening balance,41,6.8,OPEN-WAR-2024-01-01
335,ELEC-1197,WAR,2024-01-01,Opening balance,85,55.1,OPEN-WAR-2024-01-01
336,PIPE-1206,WAR,2024-01-01,Opening balance,104,0.55,OPEN-WAR-2024-01-01
337,ELEC-1025,WAR,2024-01-01,Opening balance,41,29.26,OPEN-WAR-2024-01-01
338,PIPE-1142,WAR,2024-01-01,Opening balance,125,0.43,OPEN-WAR-2024-01-01
339,TOOL-1219,WAR,2024-01-01,Opening balance,37,0.86,OPEN-WAR-2024-01-01
340,PIPE-1135,WAR,2024-01-01,Opening balance,206,4.08,OPEN-WAR-2024-01-01
341,TOOL-1175,WAR,2024-01-01,Opening balance,27,2.78,OPEN-WAR-2024-01-01
342,TOOL-1149,WAR,2024-01-01,Opening balance,87,2.43,OPEN-WAR-2024-01-01
343,TOOL-1182,WAR,2024-01-01,Opening balance,29,2.38,OPEN-WAR-2024-01-01
344,PIPE-1070,WAR,2024-01-01,Opening balance,168,13.17,OPEN-WAR-2024-01-01
345,TOOL-1144,WAR,2024-01-01,Opening balance,68,1.05,OPEN-WAR-2024-01-01
346,PIPE-1189,WAR,2024-01-01,Opening balance,146,1.11,OPEN-WAR-2024-01-01
347,TOOL-1201,WAR,2024-01-01,Opening balance,44,11.89,OPEN-WAR-2024-01-01
348,TOOL-1155,WAR,2024-01-01,Opening balance,80,26.52,OPEN-WAR-2024-01-01
349,TOOL-1051,WAR,2024-01-01,Opening balance,92,0.83,OPEN-WAR-2024-01-01
350,PIPE-1214,WAR,2024-01-01,Opening balance,75,0.42,OPEN-WAR-2024-01-01
351,PIPE-1186,WAR,2024-01-01,Opening balance,102,0.92,OPEN-WAR-2024-01-01
352,PIPE-1088,WAR,2024-01-01,Opening balance,272,0.27,OPEN-WAR-2024-01-01
353,TOOL-1003,WAR,2024-01-01,Opening balance,47,28.41,OPEN-WAR-2024-01-01
354,PIPE-1126,WAR,2024-01-01,Opening balance,158,7.51,OPEN-WAR-2024-01-01
355,PIPE-1094,WAR,2024-01-01,Opening balance,273,7.75,OPEN-WAR-2024-01-01
356,TOOL-1128,LIV,2024-01-01,Opening balance,730,2.53,OPEN-LIV-2024-01-01
357,PIPE-1201,LIV,2024-01-01,Opening balance,2903,11.63,OPEN-LIV-2024-01-01
358,RENW-1100,LIV,2024-01-01,Opening balance,38,657.35,OPEN-LIV-2024-01-01
359,ELEC-1049,LIV,2024-01-01,Opening balance,326,34.63,OPEN-LIV-2024-01-01
360,HEAT-1016,LIV,2024-01-01,Opening balance,30,466.42,OPEN-LIV-2024-01-01
361,PIPE-1168,LIV,2024-01-01,Opening balance,1498,0.88,OPEN-LIV-2024-01-01
362,RENW-1000,LIV,2024-01-01,Opening balance,29,1701.45,OPEN-LIV-2024-01-01
363,DRAIN-1179,LIV,2024-01-01,Opening balance,202,103.21,OPEN-LIV-2024-01-01
364,PIPE-1025,LIV,2024-01-01,Opening balance,2467,1.78,OPEN-LIV-2024-01-01
365,RENW-1087,LIV,2024-01-01,Opening balance,35,1010.57,OPEN-LIV-2024-01-01
366,ELEC-1008,LIV,2024-01-01,Opening balance,163,4.45,OPEN-LIV-2024-01-01
367,DRAIN-1158,LIV,2024-01-01,Opening balance,135,78.85,OPEN-LIV-2024-01-01
368,HEAT-1082,LIV,2024-01-01,Opening balance,17,207.45,OPEN-LIV-2024-01-01
369,VENT-1019,LIV,2024-01-01,Opening balance,48,58.87,OPEN-LIV-2024-01-01
370,PIPE-1119,LIV,2024-01-01,Opening balance,727,6.85,OPEN-LIV-2024-01-01
371,VENT-1119,LIV,2024-01-01,Opening balance,40,630.03,OPEN-LIV-2024-01-01
372,PIPE-1044,LIV,2024-01-01,Opening balance,1821,11.07,OPEN-LIV-2024-01-01
373,VALV-1192,LIV,2024-01-01,Opening balance,118,38.16,OPEN-LIV-2024-01-01
374,ELEC-1217,LIV,2024-01-01,Opening balance,247,102.94,OPEN-LIV-2024-01-01
375,TOOL-1071,LIV,2024-01-01,Opening balance,413,2.76,OPEN-LIV-2024-01-01
376,DRAIN-1047,LIV,2024-01-01,Opening balance,110,171.94,OPEN-LIV-2024-01-01
377,PIPE-1109,LIV,2024-01-01,Opening balance,668,3.42,OPEN-LIV-2024-01-01
378,VENT-1095,LIV,2024-01-01,Opening balance,33,143.6,OPEN-LIV-2024-01-01
379,VENT-1084,LIV,2024-01-01,Opening balance,12,39.46,OPEN-LIV-2024-01-01
380,VALV-1007,LIV,2024-01-01,Opening balance,39,11.61,OPEN-LIV-2024-01-01
381,ELEC-1094,LIV,2024-01-01,Opening balance,167,3.21,OPEN-LIV-2024-01-01
382,ELEC-1107,LIV,2024-01-01,Opening balance,176,2.45,OPEN-LIV-2024-01-01
383,TOOL-1067,LIV,2024-01-01,Opening balance,383,5.85,OPEN-LIV-2024-01-01
384,PIPE-1029,LIV,2024-01-01,Opening balance,763,4.32,OPEN-LIV-2024-01-01
385,ELEC-1214,LIV,2024-01-01,Opening balance,170,1.39,OPEN-LIV-2024-01-01
386,VALV-1121,LIV,2024-01-01,Opening balance,87,82.89,OPEN-LIV-2024-01-01
387,TOOL-1077,LIV,2024-01-01,Opening balance,304,1.95,OPEN-LIV-2024-01-01
388,PIPE-1061,LIV,2024-01-01,Opening balance,1409,1.5,OPEN-LIV-2024-01-01
389,VALV-1091,LIV,2024-01-01,Opening balance,78,68.9,OPEN-LIV-2024-01-01
390,ELEC-1088,LIV,2024-01-01,Opening balance,113,13.17,OPEN-LIV-2024-01-01
391,ELEC-1204,LIV,2024-01-01,Opening balance,250,17.41,OPEN-LIV-2024-01-01
392,HEAT-1203,LIV,2024-01-01,Opening balance,18,589.06,OPEN-LIV-2024-01-01
393,ELEC-1131,LIV,2024-01-01,Opening balance,274,19.89,OPEN-LIV-2024-01-01
394,HEAT-1142,LIV,2024-01-01,Opening balance,16,436.92,OPEN-LIV-2024-01-01
395,DRAIN-1095,LIV,2024-01-01,Opening balance,50,108.22,OPEN-LIV-2024-01-01
396,PIPE-1017,LIV,2024-01-01,Opening balance,1212,0.5,OPEN-LIV-2024-01-01
397,TOOL-1021,LIV,2024-01-01,Opening balance,158,1.69,OPEN-LIV-2024-01-01
398,DRAIN-1161,LIV,2024-01-01,Opening balance,117,7.8,OPEN-LIV-2024-01-01
399,VALV-1084,LIV,2024-01-01,Opening balance,44,111.53,OPEN-LIV-2024-01-01
400,DRAIN-1106,LIV,2024-01-01,Opening balance,80,9.57,OPEN-LIV-2024-01-01
401,ELEC-1143,LIV,2024-01-01,Opening balance,160,16.37,OPEN-LIV-2024-01-01
402,VALV-1056,LIV,2024-01-01,Opening balance,47,24.8,OPEN-LIV-2024-01-01
403,ELEC-1134,LIV,2024-01-01,Opening balance,131,86.85,OPEN-LIV-2024-01-01
404,DRAIN-1016,LIV,2024-01-01,Opening balance,102,74.18,OPEN-LIV-2024-01-01
405,HEAT-1064,LIV,2024-01-01,Opening balance,8,272.89,OPEN-LIV-2024-01-01
406,VALV-1102,LIV,2024-01-01,Opening balance,40,60.92,OPEN-LIV-2024-01-01
407,TOOL-1018,LIV,2024-01-01,Opening balance,118,1.11,OPEN-LIV-2024-01-01
408,HEAT-1130,LIV,2024-01-01,Opening balance,10,662.28,OPEN-LIV-2024-01-01
409,PIPE-1150,LIV,2024-01-01,Opening balance,925,0.29,OPEN-LIV-2024-01-01
410,PIPE-1101,LIV,2024-01-01,Opening balance,486,1.79,OPEN-LIV-2024-01-01
411,TOOL-1092,LIV,2024-01-01,Opening balance,191,22.98,OPEN-LIV-2024-01-01
412,ELEC-1184,LIV,2024-01-01,Opening balance,211,104.72,OPEN-LIV-2024-01-01
413,VALV-1152,LIV,2024-01-01,Opening balance,50,9.18,OPEN-LIV-2024-01-01
414,TOOL-1110,LIV,2024-01-01,Opening balance,54,20.44,OPEN-LIV-2024-01-01
415,PIPE-1004,LIV,2024-01-01,Opening balance,354,1.61,OPEN-LIV-2024-01-01
416,TOOL-1031,LIV,2024-01-01,Opening balance,195,11.23,OPEN-LIV-2024-01-01
417,PIPE-1064,LIV,2024-01-01,Opening balance,242,8.19,OPEN-LIV-2024-01-01
418,TOOL-1137,LIV,2024-01-01,Opening balance,95,21.33,OPEN-LIV-2024-01-01
419,PIPE-1165,LIV,2024-01-01,Opening balance,388,14.17,OPEN-LIV-2024-01-01
420,TOOL-1087,LIV,2024-01-01,Opening balance,90,2.2,OPEN-LIV-2024-01-01
421,PIPE-1038,LIV,2024-01-01,Opening balance,669,1.07,OPEN-LIV-2024-01-01
422,TOOL-1163,LIV,2024-01-01,Opening balance,87,6.8,OPEN-LIV-2024-01-01
423,PIPE-1206,LIV,2024-01-01,Opening balance,201,0.55,OPEN-LIV-2024-01-01
424,PIPE-1142,LIV,2024-01-01,Opening balance,360,0.43,OPEN-LIV-2024-01-01
425,TOOL-1219,LIV,2024-01-01,Opening balance,97,0.86,OPEN-LIV-2024-01-01
426,HEAT-1142,DAV,2024-01-02,Sales issue,-2,436.92,SO-2024-00002
427,TOOL-1128,DAV,2024-01-02,Sales issue,-8,2.53,SO-2024-00002
428,DRAIN-1179,DAV,2024-01-02,Sales issue,-13,103.21,SO-2024-00002
429,TOOL-1071,DAV,2024-01-02,Sales issue,-17,2.76,SO-2024-00002
430,PIPE-1165,DAV,2024-01-02,Sales issue,-69,14.17,SO-2024-00002
431,ELEC-1008,DAV,2024-01-02,Sales issue,-12,4.45,SO-2024-00003
432,RENW-1022,DAV,2024-01-02,Sales issue,-1,1197.73,SO-2024-00003
433,DRAIN-1199,DAV,2024-01-02,Sales issue,-11,5.51,SO-2024-00003
434,VALV-1014,DAV,2024-01-02,Sales issue,-4,38.68,SO-2024-00003
435,VALV-1056,WAR,2024-01-02,Sales issue,-6,24.8,SO-2024-00004
436,VENT-1214,WAR,2024-01-02,Sales issue,-2,159.21,SO-2024-00004
437,PIPE-1201,WAR,2024-01-02,Sales issue,-57,11.63,SO-2024-00004
438,VENT-1095,WAR,2024-01-02,Sales issue,-1,143.6,SO-2024-00004
439,PIPE-1004,WAR,2024-01-02,Sales issue,-54,1.61,SO-2024-00004
440,ELEC-1107,WAR,2024-01-02,Sales issue,-23,2.45,SO-2024-00006
441,PIPE-1119,WAR,2024-01-02,Sales issue,-66,6.85,SO-2024-00006
442,ELEC-1049,WAR,2024-01-02,Sales issue,-7,34.63,SO-2024-00006
443,TOOL-1003,WAR,2024-01-02,Sales issue,-14,28.41,SO-2024-00007
444,ELEC-1094,WAR,2024-01-02,Sales issue,-11,3.21,SO-2024-00007
445,TOOL-1110,WAR,2024-01-02,Sales issue,-4,20.44,SO-2024-00007
446,TOOL-1128,WAR,2024-01-02,Sales issue,-11,2.53,SO-2024-00007
447,TOOL-1021,WAR,2024-01-02,Sales issue,-14,1.69,SO-2024-00007
448,PIPE-1044,WAR,2024-01-02,Sales issue,-113,11.07,SO-2024-00007
449,HEAT-1064,WAR,2024-01-02,Sales issue,-2,272.89,SO-2024-00007
450,DRAIN-1179,WAR,2024-01-02,Sales issue,-8,103.21,SO-2024-00007
451,VALV-1056,WAR,2024-01-02,Sales issue,-7,24.8,SO-2024-00008
452,RENW-1000,WAR,2024-01-02,Sales issue,-1,1701.45,SO-2024-00008
453,PIPE-1070,WAR,2024-01-02,Sales issue,-13,13.17,SO-2024-00008
454,VALV-1091,WAR,2024-01-02,Sales issue,-5,68.9,SO-2024-00008
455,ELEC-1214,LIV,2024-01-02,Sales issue,-26,1.39,SO-2024-00009
456,HEAT-1082,LIV,2024-01-02,Sales issue,-11,207.45,SO-2024-00009
457,ELEC-1217,LIV,2024-01-02,Sales issue,-39,102.94,SO-2024-00009
458,TOOL-1128,LIV,2024-01-02,Sales issue,-22,2.53,SO-2024-00010
459,PIPE-1109,LIV,2024-01-02,Sales issue,-91,3.42,SO-2024-00011
460,ELEC-1131,LIV,2024-01-02,Sales issue,-24,19.89,SO-2024-00012
461,DRAIN-1106,LIV,2024-01-02,Sales issue,-4,9.57,SO-2024-00012
462,PIPE-1201,DAV,2024-01-03,Sales issue,-36,11.63,SO-2024-00001
463,HEAT-1073,DAV,2024-01-03,Sales issue,-3,400.95,SO-2024-00001
464,PIPE-1119,DAV,2024-01-03,Sales issue,-25,6.85,SO-2024-00001
465,RENW-1203,DAV,2024-01-03,Sales issue,-1,766.38,SO-2024-00001
466,PIPE-1025,DAV,2024-01-03,Sales issue,-60,1.78,SO-2024-00001
467,TOOL-1003,DAV,2024-01-03,Sales issue,-9,28.41,SO-2024-00001
468,TOOL-1137,WAR,2024-01-03,Sales issue,-41,21.33,SO-2024-00005
469,TOOL-1067,WAR,2024-01-03,Sales issue,-28,5.85,SO-2024-00005
470,PIPE-1150,WAR,2024-01-03,Sales issue,-83,0.29,SO-2024-00005
471,TOOL-1128,DAV,2024-01-03,Sales issue,-10,2.53,SO-2024-00013
472,ELEC-1143,DAV,2024-01-03,Sales issue,-15,16.37,SO-2024-00014
473,DRAIN-1095,DAV,2024-01-03,Sales issue,-11,108.22,SO-2024-00014
474,TOOL-1071,DAV,2024-01-03,Sales issue,-16,2.76,SO-2024-00014
475,PIPE-1168,DAV,2024-01-03,Sales issue,-107,0.88,SO-2024-00015
476,ELEC-1217,DAV,2024-01-03,Sales issue,-16,102.94,SO-2024-00017
477,HEAT-1082,DAV,2024-01-03,Sales issue,-2,207.45,SO-2024-00017
478,DRAIN-1199,DAV,2024-01-03,Sales issue,-6,5.51,SO-2024-00018
479,ELEC-1008,DAV,2024-01-03,Sales issue,-19,4.45,SO-2024-00018
480,TOOL-1128,DAV,2024-01-03,Sales issue,-23,2.53,SO-2024-00018
481,DRAIN-1145,DAV,2024-01-03,Sales issue,-7,14.43,SO-2024-00018
482,RENW-1100,DAV,2024-01-03,Sales issue,-1,657.35,SO-2024-00018
483,VENT-1119,DAV,2024-01-03,Sales issue,-1,630.03,SO-2024-00018
484,TOOL-1128,DAV,2024-01-03,Sales issue,-19,2.53,SO-2024-00019
485,PIPE-1061,DAV,2024-01-03,Sales issue,-40,1.5,SO-2024-00019
486,HEAT-1211,DAV,2024-01-03,Sales issue,-2,408.03,SO-2024-00019
487,VALV-1014,DAV,2024-01-03,Sales issue,-3,38.68,SO-2024-00019
488,TOOL-1031,DAV,2024-01-03,Sales issue,-20,11.23,SO-2024-00021
489,DRAIN-1161,DAV,2024-01-03,Sales issue,-12,7.8,SO-2024-00021
490,TOOL-1092,DAV,2024-01-03,Sales issue,-9,22.98,SO-2024-00021
491,HEAT-1082,DAV,2024-01-03,Sales issue,-1,207.45,SO-2024-00021
492,PIPE-1214,DAV,2024-01-03,Sales issue,-53,0.42,SO-2024-00021
493,ELEC-1194,DAV,2024-01-03,Sales issue,-15,51.11,SO-2024-00022
494,RENW-1100,DAV,2024-01-03,Sales issue,-1,657.35,SO-2024-00022
495,HEAT-1047,DAV,2024-01-03,Sales issue,-1,414.49,SO-2024-00023
496,PIPE-1201,WAR,2024-01-03,Sales issue,-19,11.63,SO-2024-00025
497,HEAT-1016,WAR,2024-01-03,Sales issue,-2,466.42,SO-2024-00025
498,DRAIN-1106,WAR,2024-01-03,Sales issue,-7,9.57,SO-2024-00025
499,HEAT-1203,WAR,2024-01-03,Sales issue,-1,589.06,SO-2024-00025
500,HEAT-1142,WAR,2024-01-03,Sales issue,-2,436.92,SO-2024-00026
501,TOOL-1144,WAR,2024-01-03,Sales issue,-8,1.05,SO-2024-00027
502,VENT-1084,WAR,2024-01-03,Sales issue,-2,39.46,SO-2024-00029
503,ELEC-1131,WAR,2024-01-03,Sales issue,-24,19.89,SO-2024-00029
504,RENW-1087,WAR,2024-01-03,Sales issue,-1,1010.57,SO-2024-00029
505,HEAT-1203,WAR,2024-01-03,Sales issue,-2,589.06,SO-2024-00029
506,RENW-1100,WAR,2024-01-03,Sales issue,-1,657.35,SO-2024-00029
507,HEAT-1064,WAR,2024-01-03,Sales issue,-1,272.89,SO-2024-00029
508,PIPE-1038,LIV,2024-01-03,Sales issue,-28,1.07,SO-2024-00031
509,TOOL-1077,LIV,2024-01-03,Sales issue,-51,1.95,SO-2024-00031
510,RENW-1000,LIV,2024-01-03,Sales issue,-1,1701.45,SO-2024-00031
511,TOOL-1100,DAV,2024-01-03,Write-off,-1,22.5,WOFF-DAV-2024-01-03
512,PIPE-1206,WAR,2024-01-03,Write-off,-2,0.55,WOFF-WAR-2024-01-03
513,PIPE-1119,LIV,2024-01-03,Write-off,-14,6.85,WOFF-LIV-2024-01-03
514,RENW-1000,DAV,2024-01-04,Sales issue,-1,1701.45,SO-2024-00016
515,VALV-1175,DAV,2024-01-04,Sales issue,-23,41.15,SO-2024-00016
516,VENT-1075,DAV,2024-01-04,Sales issue,-4,178.39,SO-2024-00024
517,TOOL-1003,DAV,2024-01-04,Sales issue,-5,28.41,SO-2024-00024
518,PIPE-1186,DAV,2024-01-04,Sales issue,-42,0.92,SO-2024-00032
519,PIPE-1119,DAV,2024-01-04,Sales issue,-56,6.85,SO-2024-00032
520,HEAT-1168,DAV,2024-01-04,Sales issue,-2,486.32,SO-2024-00033
521,HEAT-1211,DAV,2024-01-04,Sales issue,-1,408.03,SO-2024-00033
522,VALV-1121,DAV,2024-01-04,Sales issue,-7,82.89,SO-2024-00033
523,VALV-1037,DAV,2024-01-04,Sales issue,-18,33.19,SO-2024-00033
524,ELEC-1049,DAV,2024-01-04,Sales issue,-54,34.63,SO-2024-00033
525,VALV-1121,DAV,2024-01-04,Sales issue,-10,82.89,SO-2024-00034
526,VENT-1214,DAV,2024-01-04,Sales issue,-4,159.21,SO-2024-00035
527,HEAT-1064,DAV,2024-01-04,Sales issue,-1,272.89,SO-2024-00036
528,RENW-1105,DAV,2024-01-04,Sales issue,-2,2682.07,SO-2024-00036
529,DRAIN-1095,DAV,2024-01-04,Sales issue,-2,108.22,SO-2024-00036
530,TOOL-1182,DAV,2024-01-04,Sales issue,-16,2.38,SO-2024-00036
531,TOOL-1175,DAV,2024-01-04,Sales issue,-12,2.78,SO-2024-00036
532,VENT-1019,DAV,2024-01-04,Sales issue,-4,58.87,SO-2024-00036
533,HEAT-1203,DAV,2024-01-04,Sales issue,-1,589.06,SO-2024-00036
534,RENW-1070,DAV,2024-01-04,Sales issue,-1,989.7,SO-2024-00036
535,HEAT-1016,DAV,2024-01-04,Sales issue,-2,466.42,SO-2024-00038
536,TOOL-1018,DAV,2024-01-04,Sales issue,-18,1.11,SO-2024-00038
537,ELEC-1088,DAV,2024-01-04,Sales issue,-12,13.17,SO-2024-00038
538,PIPE-1201,DAV,2024-01-04,Sales issue,-105,11.63,SO-2024-00040
539,ELEC-1134,DAV,2024-01-04,Sales issue,-17,86.85,SO-2024-00040
540,DRAIN-1179,DAV,2024-01-04,Sales issue,-5,103.21,SO-2024-00040
541,TOOL-1128,DAV,2024-01-04,Sales issue,-4,2.53,SO-2024-00040
542,PIPE-1025,WAR,2024-01-04,Sales issue,-55,1.78,SO-2024-00041
543,ELEC-1049,WAR,2024-01-04,Sales issue,-17,34.63,SO-2024-00041
544,TOOL-1110,WAR,2024-01-04,Sales issue,-18,20.44,SO-2024-00044
545,ELEC-1214,WAR,2024-01-04,Sales issue,-23,1.39,SO-2024-00044
546,ELEC-1088,WAR,2024-01-04,Sales issue,-18,13.17,SO-2024-00044
547,PIPE-1142,WAR,2024-01-04,Sales issue,-38,0.43,SO-2024-00044
548,VALV-1204,WAR,2024-01-04,Sales issue,-4,38.05,SO-2024-00044
549,ELEC-1134,WAR,2024-01-04,Sales issue,-20,86.85,SO-2024-00044
550,TOOL-1021,WAR,2024-01-04,Sales issue,-7,1.69,SO-2024-00047
551,VENT-1095,WAR,2024-01-04,Sales issue,-1,143.6,SO-2024-00048
552,HEAT-1130,WAR,2024-01-04,Sales issue,-2,662.28,SO-2024-00048
553,RENW-1100,LIV,2024-01-04,Sales issue,-2,657.35,SO-2024-00049
554,TOOL-1021,LIV,2024-01-04,Sales issue,-36,1.69,SO-2024-00049
555,PIPE-1029,LIV,2024-01-04,Sales issue,-56,4.32,SO-2024-00049
556,HEAT-1082,LIV,2024-01-04,Sales issue,-1,207.45,SO-2024-00049
557,ELEC-1134,LIV,2024-01-04,Sales issue,-18,86.85,SO-2024-00050
558,TOOL-1163,LIV,2024-01-04,Sales issue,-6,6.8,SO-2024-00050
559,PIPE-1119,LIV,2024-01-04,Sales issue,-38,6.85,SO-2024-00050
560,RENW-1087,LIV,2024-01-04,Sales issue,-1,1010.57,SO-2024-00050
561,TOOL-1031,LIV,2024-01-04,Sales issue,-17,11.23,SO-2024-00050
562,VENT-1095,LIV,2024-01-04,Sales issue,-2,143.6,SO-2024-00050
563,ELEC-1094,LIV,2024-01-04,Sales issue,-42,3.21,SO-2024-00050
564,RENW-1100,LIV,2024-01-04,Sales issue,-1,657.35,SO-2024-00050
565,TOOL-1021,LIV,2024-01-04,Sales issue,-13,1.69,SO-2024-00051
566,HEAT-1082,LIV,2024-01-04,Sales issue,-2,207.45,SO-2024-00051
567,HEAT-1016,LIV,2024-01-04,Sales issue,-1,466.42,SO-2024-00051
568,RENW-1000,LIV,2024-01-04,Sales issue,-2,1701.45,SO-2024-00051
569,TOOL-1171,DAV,2024-01-05,Goods receipt,36,16.73,PO-2024-00002
570,TOOL-1128,WAR,2024-01-05,Sales issue,-13,2.53,SO-2024-00028
571,TOOL-1110,WAR,2024-01-05,Sales issue,-10,20.44,SO-2024-00028
572,VALV-1192,DAV,2024-01-05,Sales issue,-2,38.16,SO-2024-00037
573,VENT-1019,DAV,2024-01-05,Sales issue,-4,58.87,SO-2024-00037
574,VENT-1185,DAV,2024-01-05,Sales issue,-1,71.15,SO-2024-00037
575,ELEC-1194,DAV,2024-01-05,Sales issue,-51,51.11,SO-2024-00037
576,VENT-1066,DAV,2024-01-05,Sales issue,-2,42.84,SO-2024-00039
577,TOOL-1071,WAR,2024-01-05,Sales issue,-6,2.76,SO-2024-00043
578,PIPE-1061,WAR,2024-01-05,Sales issue,-94,1.5,SO-2024-00043
579,TOOL-1087,WAR,2024-01-05,Sales issue,-21,2.2,SO-2024-00043
580,PIPE-1201,WAR,2024-01-05,Sales issue,-35,11.63,SO-2024-00043
581,TOOL-1018,WAR,2024-01-05,Sales issue,-32,1.11,SO-2024-00046
582,RENW-1100,WAR,2024-01-05,Sales issue,-1,657.35,SO-2024-00046
583,PIPE-1101,DAV,2024-01-05,Sales issue,-43,1.79,SO-2024-00052
584,VALV-1121,DAV,2024-01-05,Sales issue,-15,82.89,SO-2024-00052
585,ELEC-1075,DAV,2024-01-05,Sales issue,-19,29.04,SO-2024-00054
586,ELEC-1204,DAV,2024-01-05,Sales issue,-20,17.41,SO-2024-00054
587,ELEC-1008,DAV,2024-01-05,Sales issue,-23,4.45,SO-2024-00056
588,DRAIN-1199,DAV,2024-01-05,Sales issue,-7,5.51,SO-2024-00056
589,TOOL-1124,DAV,2024-01-05,Sales issue,-11,21.96,SO-2024-00057
