week_ending_date,sku,warehouse_code,quantity_on_hand,quantity_allocated,quantity_on_order,days_at_zero_in_week,weighted_average_cost_gbp,stock_value_gbp
2024-01-07,TOOL-1031,WAR,126,0,0,0,11.23,1414.98
2024-01-07,TOOL-1051,WAR,92,0,0,0,0.83,76.36
2024-01-07,TOOL-1067,WAR,207,0,0,0,5.85,1210.95
2024-01-07,TOOL-1071,WAR,284,12,0,0,2.76,783.84
2024-01-07,TOOL-1077,WAR,197,0,0,0,1.95,384.15
2024-01-07,TOOL-1087,WAR,41,30,0,0,2.2,90.2
2024-01-07,TOOL-1092,WAR,138,0,182,0,22.98,3171.24
2024-01-07,TOOL-1110,WAR,7,0,56,0,20.44,143.08
2024-01-07,TOOL-1128,WAR,372,0,0,0,2.53,941.16
2024-01-07,TOOL-1137,WAR,24,0,45,0,21.33,511.92
2024-01-07,TOOL-1144,WAR,48,0,90,0,1.05,50.4
2024-01-07,TOOL-1149,WAR,87,0,90,0,2.43,211.41
2024-01-07,TOOL-1155,WAR,80,0,0,0,26.52,2121.6
2024-01-07,TOOL-1163,WAR,27,0,40,0,6.8,183.6
2024-01-07,TOOL-1175,WAR,27,0,0,0,2.78,75.06
2024-01-07,TOOL-1182,WAR,29,0,0,0,2.38,69.02
2024-01-07,TOOL-1201,WAR,44,0,0,0,11.89,523.16
2024-01-07,TOOL-1219,WAR,37,0,0,0,0.86,31.82
2024-01-07,VALV-1007,WAR,2,3,25,0,11.61,23.22
2024-01-07,VALV-1024,WAR,20,0,0,0,116.26,2325.2
2024-01-07,VALV-1056,WAR,4,0,78,0,24.8,99.2
2024-01-07,VALV-1065,WAR,32,0,0,0,93.03,2976.96
2024-01-07,VALV-1084,WAR,58,0,0,0,111.53,6468.74
2024-01-07,VALV-1091,WAR,60,0,0,0,68.9,4134.0
2024-01-07,VALV-1102,WAR,35,0,0,0,60.92,2132.2
2024-01-07,VALV-1110,WAR,24,0,0,0,11.75,282.0
2024-01-07,VALV-1121,WAR,42,7,0,0,82.89,3481.38
2024-01-07,VALV-1152,WAR,23,0,0,0,9.18,211.14
2024-01-07,VALV-1192,WAR,82,17,0,0,38.16,3129.12
2024-01-07,VALV-1204,WAR,27,0,0,0,38.05,1027.35
2024-01-07,VALV-1215,WAR,20,0,0,0,21.05,421.0
2024-01-07,VENT-1019,WAR,26,0,0,0,58.87,1530.62
2024-01-07,VENT-1084,WAR,22,0,0,0,39.46,868.12
2024-01-07,VENT-1095,WAR,12,0,0,0,143.6,1723.2
2024-01-07,VENT-1119,WAR,27,3,0,0,630.03,17010.81
2024-01-07,VENT-1214,WAR,17,5,0,0,159.21,2706.57
2024-01-14,DRAIN-1005,DAV,43,0,0,0,6.98,300.14
2024-01-14,DRAIN-1009,DAV,23,0,24,0,7.21,165.83
2024-01-14,DRAIN-1016,DAV,45,0,0,0,74.18,3338.1
2024-01-14,DRAIN-1025,DAV,25,0,0,0,59.58,1489.5
2024-01-14,DRAIN-1033,DAV,42,0,0,0,8.73,366.66
2024-01-14,DRAIN-1037,DAV,34,0,0,0,22.77,774.18
2024-01-14,DRAIN-1047,DAV,38,0,81,0,171.94,6533.72
2024-01-14,DRAIN-1051,DAV,37,0,0,0,126.88,4694.56
2024-01-14,DRAIN-1056,DAV,19,0,0,0,23.51,446.69
2024-01-14,DRAIN-1068,DAV,30,0,0,0,9.61,288.3
2024-01-14,DRAIN-1075,DAV,42,0,0,0,61.86,2598.12
2024-01-14,DRAIN-1082,DAV,33,0,0,0,6.12,201.96
2024-01-14,DRAIN-1084,DAV,28,0,0,0,7.45,208.6
2024-01-14,DRAIN-1095,DAV,36,0,0,0,108.22,3895.92
2024-01-14,DRAIN-1098,DAV,13,0,24,0,36.04,468.52
2024-01-14,DRAIN-1106,DAV,58,0,0,0,9.57,555.06
2024-01-14,DRAIN-1113,DAV,51,0,0,0,15.44,787.44
2024-01-14,DRAIN-1122,DAV,26,0,24,0,38.74,1007.24
2024-01-14,DRAIN-1130,DAV,17,0,25,0,57.74,981.58
2024-01-14,DRAIN-1138,DAV,26,0,0,0,150.19,3904.94
2024-01-14,DRAIN-1145,DAV,18,0,46,0,14.43,259.74
2024-01-14,DRAIN-1148,DAV,18,0,24,0,8.79,158.22
2024-01-14,DRAIN-1158,DAV,33,0,112,0,78.85,2602.05
2024-01-14,DRAIN-1161,DAV,29,0,60,0,7.8,226.2
2024-01-14,DRAIN-1173,DAV,35,0,0,0,190.1,6653.5
2024-01-14,DRAIN-1179,DAV,34,0,145,0,103.21,3509.14
2024-01-14,DRAIN-1186,DAV,32,0,0,0,52.33,1674.56
2024-01-14,DRAIN-1192,DAV,37,0,0,0,115.16,4260.92
2024-01-14,DRAIN-1199,DAV,0,10,24,7,5.51,0.0
2024-01-14,DRAIN-1204,DAV,16,0,42,0,6.89,110.24
2024-01-14,DRAIN-1214,DAV,54,0,0,0,34.98,1888.92
2024-01-14,ELEC-1005,DAV,41,0,0,0,27.54,1129.14
2024-01-14,ELEC-1008,DAV,45,0,171,0,4.45,200.25
2024-01-14,ELEC-1014,DAV,47,0,0,0,2.59,121.73
2024-01-14,ELEC-1025,DAV,43,0,0,0,29.27,1258.61
2024-01-14,ELEC-1031,DAV,90,0,0,0,1.88,169.2
2024-01-14,ELEC-1036,DAV,80,0,0,0,2.3,184.0
2024-01-14,ELEC-1046,DAV,63,0,54,0,50.76,3197.88
2024-01-14,ELEC-1049,DAV,308,0,0,0,34.63,10666.04
2024-01-14,ELEC-1057,DAV,62,0,0,0,4.02,249.24
2024-01-14,ELEC-1067,DAV,86,0,0,0,5.13,441.18
2024-01-14,ELEC-1075,DAV,25,0,54,0,29.04,726.0
2024-01-14,ELEC-1081,DAV,30,28,54,0,14.58,437.4
2024-01-14,ELEC-1088,DAV,162,0,0,0,13.17,2133.54
2024-01-14,ELEC-1094,DAV,117,0,180,0,3.21,375.57
2024-01-14,ELEC-1102,DAV,59,0,0,0,11.43,674.37
2024-01-14,ELEC-1107,DAV,244,0,0,0,2.45,597.8
2024-01-14,ELEC-1117,DAV,92,0,90,0,3.44,316.48
2024-01-14,ELEC-1119,DAV,59,0,0,0,67.3,3970.7
2024-01-14,ELEC-1131,DAV,191,0,0,0,19.89,3798.99
2024-01-14,ELEC-1134,DAV,152,0,0,0,86.85,13201.2
2024-01-14,ELEC-1143,DAV,122,0,0,0,16.37,1997.14
2024-01-14,ELEC-1150,DAV,85,0,0,0,14.96,1271.6
2024-01-14,ELEC-1158,DAV,39,0,54,0,5.07,197.73
2024-01-14,ELEC-1162,DAV,77,0,0,0,23.57,1814.89
2024-01-14,ELEC-1171,DAV,46,0,54,0,48.8,2244.8
2024-01-14,ELEC-1176,DAV,67,0,0,0,13.17,882.39
2024-01-14,ELEC-1184,DAV,157,0,0,0,104.72,16441.04
2024-01-14,ELEC-1194,DAV,44,0,68,0,51.11,2248.84
2024-01-14,ELEC-1197,DAV,82,0,0,0,55.1,4518.2
2024-01-14,ELEC-1204,DAV,207,0,0,0,17.3,3581.1
2024-01-14,ELEC-1214,DAV,115,0,0,0,1.39,159.85
2024-01-14,ELEC-1217,DAV,0,0,210,3,102.94,0.0
2024-01-14,HEAT-1004,DAV,7,0,0,0,231.44,1620.08
2024-01-14,HEAT-1009,DAV,3,0,5,0,638.29,1914.87
2024-01-14,HEAT-1016,DAV,7,0,0,0,466.42,3264.94
2024-01-14,HEAT-1022,DAV,6,0,0,0,214.65,1287.9
2024-01-14,HEAT-1033,DAV,10,0,0,0,787.62,7876.2
2024-01-14,HEAT-1039,DAV,4,0,5,0,262.13,1048.52
2024-01-14,HEAT-1047,DAV,2,0,5,0,414.49,828.98
2024-01-14,HEAT-1054,DAV,8,0,0,0,495.75,3966.0
2024-01-14,HEAT-1059,DAV,4,0,5,0,271.46,1085.84
2024-01-14,HEAT-1064,DAV,7,0,8,0,272.89,1910.23
2024-01-14,HEAT-1073,DAV,2,0,7,0,400.95,801.9
2024-01-14,HEAT-1082,DAV,7,0,15,0,207.45,1452.15
2024-01-14,HEAT-1089,DAV,2,0,5,0,483.18,966.36
2024-01-14,HEAT-1094,DAV,8,0,0,0,536.95,4295.6
2024-01-14,HEAT-1103,DAV,8,0,0,0,200.33,1602.64
2024-01-14,HEAT-1109,DAV,9,0,0,0,239.66,2156.94
2024-01-14,HEAT-1112,DAV,8,0,0,0,309.0,2472.0
2024-01-14,HEAT-1124,DAV,11,0,0,0,652.39,7176.29
2024-01-14,HEAT-1130,DAV,9,2,0,0,662.28,5960.52
2024-01-14,HEAT-1137,DAV,12,0,0,0,603.83,7245.96
2024-01-14,HEAT-1142,DAV,11,0,0,0,432.17,4753.87
2024-01-14,HEAT-1151,DAV,9,0,0,0,631.86,5686.74
2024-01-14,HEAT-1158,DAV,5,0,0,0,1027.64,5138.2
2024-01-14,HEAT-1161,DAV,10,0,0,0,774.49,7744.9
2024-01-14,HEAT-1168,DAV,4,0,3,0,489.62,1958.48
2024-01-14,HEAT-1175,DAV,4,0,5,0,270.44,1081.76
2024-01-14,HEAT-1182,DAV,4,0,5,0,439.54,1758.16
2024-01-14,HEAT-1192,DAV,8,1,7,0,260.16,2081.28
2024-01-14,HEAT-1200,DAV,7,2,8,0,945.17,6616.19
2024-01-14,HEAT-1203,DAV,9,0,12,0,589.06,5301.54
2024-01-14,HEAT-1211,DAV,3,0,8,0,408.03,1224.09
2024-01-14,PIPE-1004,DAV,230,0,0,0,1.61,370.3
2024-01-14,PIPE-1011,DAV,271,0,0,0,0.41,111.11
2024-01-14,PIPE-1017,DAV,785,0,0,0,0.5,392.5
2024-01-14,PIPE-1025,DAV,1531,0,795,0,1.78,2725.18
2024-01-14,PIPE-1029,DAV,341,0,0,0,4.32,1473.12
2024-01-14,PIPE-1038,DAV,541,0,468,0,1.07,578.87
2024-01-14,PIPE-1044,DAV,1098,0,1666,0,11.07,12154.86
2024-01-14,PIPE-1054,DAV,96,0,150,0,0.46,44.16
2024-01-14,PIPE-1061,DAV,756,0,406,0,1.5,1134.0
2024-01-14,PIPE-1064,DAV,179,0,0,0,8.19,1466.01
2024-01-14,PIPE-1070,DAV,299,0,0,0,13.14,3928.86
2024-01-14,PIPE-1079,DAV,343,0,0,0,0.71,243.53
2024-01-14,PIPE-1088,DAV,326,0,0,0,0.27,88.02
2024-01-14,PIPE-1094,DAV,320,0,0,0,7.75,2480.0
2024-01-14,PIPE-1101,DAV,222,0,0,0,1.79,397.38
2024-01-14,PIPE-1109,DAV,559,0,0,0,3.42,1911.78
2024-01-14,PIPE-1117,DAV,192,0,0,0,5.56,1067.52
2024-01-14,PIPE-1119,DAV,534,0,0,0,6.85,3657.9
2024-01-14,PIPE-1126,DAV,110,0,0,0,7.51,826.1
2024-01-14,PIPE-1135,DAV,295,0,0,0,4.07,1200.65
2024-01-14,PIPE-1142,DAV,226,0,0,0,0.43,97.18
2024-01-14,PIPE-1150,DAV,759,0,0,0,0.29,220.11
2024-01-14,PIPE-1156,DAV,213,0,0,0,0.38,80.94
2024-01-14,PIPE-1165,DAV,163,0,208,0,14.17,2309.71
2024-01-14,PIPE-1168,DAV,884,0,0,0,0.88,777.92
2024-01-14,PIPE-1175,DAV,139,0,160,0,0.28,38.92
2024-01-14,PIPE-1186,DAV,129,0,152,0,0.92,118.68
2024-01-14,PIPE-1189,DAV,255,0,0,0,1.11,283.05
2024-01-14,PIPE-1201,DAV,629,0,0,0,11.63,7315.27
2024-01-14,PIPE-1206,DAV,196,0,0,0,0.55,107.8
2024-01-14,PIPE-1214,DAV,164,0,0,0,0.42,68.88
2024-01-14,RENW-1000,DAV,23,0,0,0,1685.27,38761.21
2024-01-14,RENW-1010,DAV,12,0,0,0,2817.66,33811.92
2024-01-14,RENW-1018,DAV,5,0,0,0,1803.63,9018.15
2024-01-14,RENW-1022,DAV,4,0,5,0,1197.73,4790.92
2024-01-14,RENW-1031,DAV,6,1,8,0,2059.28,12355.68
2024-01-14,RENW-1035,DAV,12,0,0,0,1420.67,17048.04
2024-01-14,RENW-1042,DAV,2,0,6,0,780.83,1561.66
2024-01-14,RENW-1053,DAV,9,0,24,0,2557.73,23019.57
2024-01-14,RENW-1061,DAV,9,0,0,0,1684.21,15157.89
2024-01-14,RENW-1068,DAV,6,0,0,0,2821.64,16929.84
2024-01-14,RENW-1070,DAV,5,0,0,0,985.89,4929.45
2024-01-14,RENW-1081,DAV,4,0,3,0,2061.85,8247.4
2024-01-14,RENW-1087,DAV,19,0,0,0,1019.85,19377.15
2024-01-14,RENW-1095,DAV,3,0,4,0,2144.31,6432.93
2024-01-14,RENW-1100,DAV,13,1,0,0,657.35,8545.55
2024-01-14,RENW-1105,DAV,7,0,0,0,2690.27,18831.89
2024-01-14,RENW-1112,DAV,16,0,0,0,708.97,11343.52
2024-01-14,RENW-1122,DAV,6,0,0,0,1121.92,6731.52
2024-01-14,RENW-1127,DAV,4,0,3,0,1234.17,4936.68
2024-01-14,RENW-1134,DAV,4,0,3,0,693.44,2773.76
2024-01-14,RENW-1145,DAV,9,0,0,0,2474.9,22274.1
2024-01-14,RENW-1152,DAV,7,0,0,0,1916.33,13414.31
2024-01-14,RENW-1158,DAV,4,1,0,0,2811.73,11246.92
2024-01-14,RENW-1161,DAV,11,0,0,0,695.44,7649.84
2024-01-14,RENW-1171,DAV,8,0,0,0,720.33,5762.64
2024-01-14,RENW-1180,DAV,11,0,0,0,1919.53,21114.83
2024-01-14,RENW-1186,DAV,6,0,0,0,1433.28,8599.68
2024-01-14,RENW-1192,DAV,11,0,0,0,1172.18,12893.98
2024-01-14,RENW-1201,DAV,3,0,3,0,996.35,2989.05
2024-01-14,RENW-1203,DAV,7,0,0,0,766.38,5364.66
2024-01-14,RENW-1212,DAV,7,0,0,0,1965.92,13761.44
2024-01-14,TOOL-1003,DAV,50,0,0,0,28.63,1431.5
2024-01-14,TOOL-1007,DAV,35,0,0,0,1.89,66.15
2024-01-14,TOOL-1018,DAV,108,0,0,0,1.12,120.96
2024-01-14,TOOL-1021,DAV,51,0,0,0,1.69,86.19
2024-01-14,TOOL-1031,DAV,126,0,0,0,11.23,1414.98
2024-01-14,TOOL-1037,DAV,43,0,0,0,1.91,82.13
2024-01-14,TOOL-1047,DAV,16,0,36,0,1.01,16.16
2024-01-14,TOOL-1051,DAV,81,0,77,0,0.83,67.23
2024-01-14,TOOL-1056,DAV,54,0,0,0,9.33,503.82
2024-01-14,TOOL-1067,DAV,184,0,224,0,5.85,1076.4
2024-01-14,TOOL-1071,DAV,226,0,364,0,2.76,623.76
2024-01-14,TOOL-1077,DAV,260,0,105,0,1.95,507.0
2024-01-14,TOOL-1087,DAV,70,0,0,0,2.2,154.0
2024-01-14,TOOL-1092,DAV,138,0,70,0,22.98,3171.24
2024-01-14,TOOL-1100,DAV,56,0,0,0,22.5,1260.0
2024-01-14,TOOL-1110,DAV,49,0,0,0,20.44,1001.56
2024-01-14,TOOL-1115,DAV,42,0,0,0,1.03,43.26
2024-01-14,TOOL-1124,DAV,49,0,0,0,21.78,1067.22
2024-01-14,TOOL-1128,DAV,201,0,0,0,2.53,508.53
2024-01-14,TOOL-1137,DAV,0,0,52,3,21.33,0.0
2024-01-14,TOOL-1144,DAV,80,0,90,0,1.05,84.0
2024-01-14,TOOL-1149,DAV,121,0,41,0,2.43,294.03
2024-01-14,TOOL-1155,DAV,80,0,36,0,26.52,2121.6
2024-01-14,TOOL-1163,DAV,78,0,0,0,6.79,529.62
2024-01-14,TOOL-1171,DAV,60,0,0,0,16.73,1003.8
2024-01-14,TOOL-1175,DAV,38,0,0,0,2.78,105.64
2024-01-14,TOOL-1182,DAV,0,0,127,3,2.38,0.0
2024-01-14,TOOL-1192,DAV,51,0,0,0,4.12,210.12
2024-01-14,TOOL-1201,DAV,50,0,0,0,11.76,588.0
2024-01-14,TOOL-1205,DAV,66,0,48,0,1.19,78.54
2024-01-14,TOOL-1214,DAV,40,0,0,0,9.88,395.2
2024-01-14,TOOL-1219,DAV,54,0,0,0,0.86,46.44
2024-01-14,VALV-1002,DAV,7,0,15,0,49.9,349.3
2024-01-14,VALV-1007,DAV,20,0,0,0,11.61,232.2
2024-01-14,VALV-1014,DAV,29,0,24,0,38.68,1121.72
2024-01-14,VALV-1024,DAV,28,0,0,0,116.82,3270.96
2024-01-14,VALV-1030,DAV,20,0,0,0,25.0,500.0
2024-01-14,VALV-1037,DAV,0,0,15,7,33.19,0.0
2024-01-14,VALV-1042,DAV,22,0,17,0,12.88,283.36
2024-01-14,VALV-1052,DAV,12,0,15,0,11.34,136.08
2024-01-14,VALV-1056,DAV,43,0,0,0,24.58,1056.94
2024-01-14,VALV-1065,DAV,44,0,0,0,93.03,4093.32
2024-01-14,VALV-1075,DAV,17,0,0,0,26.94,457.98
2024-01-14,VALV-1080,DAV,10,0,22,0,129.5,1295.0
2024-01-14,VALV-1084,DAV,59,0,0,0,111.53,6580.27
2024-01-14,VALV-1091,DAV,55,0,43,0,68.9,3789.5
2024-01-14,VALV-1102,DAV,18,0,0,0,60.92,1096.56
2024-01-14,VALV-1110,DAV,25,0,0,0,11.75,293.75
2024-01-14,VALV-1113,DAV,19,0,0,0,8.97,170.43
2024-01-14,VALV-1121,DAV,54,8,0,0,83.16,4490.64
2024-01-14,VALV-1130,DAV,21,0,0,0,18.44,387.24
2024-01-14,VALV-1137,DAV,37,0,0,0,65.47,2422.39
2024-01-14,VALV-1140,DAV,16,0,15,0,19.22,307.52
2024-01-14,VALV-1152,DAV,31,0,27,0,9.18,284.58
2024-01-14,VALV-1154,DAV,14,0,28,0,68.53,959.42
2024-01-14,VALV-1163,DAV,17,0,0,0,73.37,1247.29
2024-01-14,VALV-1172,DAV,13,0,36,0,65.73,854.49
2024-01-14,VALV-1175,DAV,3,0,15,0,41.15,123.45
2024-01-14,VALV-1187,DAV,13,0,17,0,11.14,144.82
2024-01-14,VALV-1192,DAV,73,3,0,0,38.16,2785.68
2024-01-14,VALV-1196,DAV,26,0,0,0,35.7,928.2
2024-01-14,VALV-1204,DAV,30,0,0,0,38.05,1141.5
2024-01-14,VALV-1215,DAV,20,0,0,0,21.05,421.0
2024-01-14,VENT-1002,DAV,16,0,0,0,58.52,936.32
2024-01-14,VENT-1009,DAV,11,0,0,0,425.96,4685.56
2024-01-14,VENT-1019,DAV,29,0,0,0,58.87,1707.23
2024-01-14,VENT-1026,DAV,9,0,0,0,52.84,475.56
2024-01-14,VENT-1028,DAV,7,0,0,0,394.12,2758.84
2024-01-14,VENT-1040,DAV,8,0,0,0,25.93,207.44
2024-01-14,VENT-1043,DAV,9,0,12,0,47.35,426.15
2024-01-14,VENT-1053,DAV,7,0,0,0,31.48,220.36
2024-01-14,VENT-1060,DAV,9,0,6,0,120.35,1083.15
2024-01-14,VENT-1066,DAV,12,0,0,0,42.72,512.64
2024-01-14,VENT-1075,DAV,7,0,0,0,180.19,1261.33
2024-01-14,VENT-1080,DAV,11,0,0,0,81.61,897.71
2024-01-14,VENT-1084,DAV,16,0,0,0,39.46,631.36
2024-01-14,VENT-1095,DAV,27,0,0,0,143.6,3877.2
2024-01-14,VENT-1103,DAV,12,0,0,0,181.23,2174.76
2024-01-14,VENT-1105,DAV,9,0,0,0,159.65,1436.85
2024-01-14,VENT-1115,DAV,9,0,0,0,40.96,368.64
2024-01-14,VENT-1119,DAV,29,0,0,0,630.03,18270.87
2024-01-14,VENT-1129,DAV,16,0,0,0,53.72,859.52
2024-01-14,VENT-1134,DAV,8,0,8,0,46.82,374.56
2024-01-14,VENT-1141,DAV,11,0,0,0,165.4,1819.4
2024-01-14,VENT-1149,DAV,11,0,0,0,47.99,527.89
2024-01-14,VENT-1158,DAV,8,0,0,0,113.89,911.12
2024-01-14,VENT-1161,DAV,11,0,0,0,347.32,3820.52
2024-01-14,VENT-1168,DAV,9,0,24,0,212.57,1913.13
2024-01-14,VENT-1176,DAV,9,0,0,0,43.82,394.38
2024-01-14,VENT-1185,DAV,11,0,0,0,70.96,780.56
2024-01-14,VENT-1192,DAV,11,0,0,0,501.97,5521.67
2024-01-14,VENT-1199,DAV,16,0,0,0,65.71,1051.36
2024-01-14,VENT-1205,DAV,7,0,0,0,24.55,171.85
2024-01-14,VENT-1214,DAV,8,0,49,0,159.21,1273.68
2024-01-14,DRAIN-1016,LIV,102,0,0,0,74.18,7566.36
2024-01-14,DRAIN-1047,LIV,102,0,0,0,171.94,17537.88
2024-01-14,DRAIN-1095,LIV,50,0,144,0,108.22,5411.0
2024-01-14,DRAIN-1106,LIV,76,0,0,0,9.57,727.32
2024-01-14,DRAIN-1158,LIV,124,0,0,0,78.85,9777.4
2024-01-14,DRAIN-1161,LIV,107,0,0,0,7.8,834.6
2024-01-14,DRAIN-1179,LIV,194,0,0,0,103.21,20022.74
2024-01-14,ELEC-1008,LIV,163,0,0,0,4.45,725.35
2024-01-14,ELEC-1049,LIV,308,0,0,0,34.63,10666.04
2024-01-14,ELEC-1088,LIV,98,0,348,0,13.17,1290.66
2024-01-14,ELEC-1094,LIV,84,0,408,0,3.21,269.64
2024-01-14,ELEC-1107,LIV,153,0,0,0,2.45,374.85
2024-01-14,ELEC-1131,LIV,213,0,0,0,19.89,4236.57
2024-01-14,ELEC-1134,LIV,113,0,0,0,86.85,9814.05
2024-01-14,ELEC-1143,LIV,109,0,0,0,16.37,1784.33
2024-01-14,ELEC-1184,LIV,166,0,0,0,104.72,17383.52
2024-01-14,ELEC-1204,LIV,250,0,0,0,17.41,4352.5
2024-01-14,ELEC-1214,LIV,107,0,0,0,1.39,148.73
2024-01-14,ELEC-1217,LIV,184,0,0,0,102.94,18940.96
2024-01-14,HEAT-1016,LIV,19,0,0,0,466.42,8861.98
2024-01-14,HEAT-1064,LIV,0,0,24,3,272.89,0.0
2024-01-14,HEAT-1082,LIV,0,0,20,5,207.45,0.0
2024-01-14,HEAT-1130,LIV,22,0,0,0,661.47,14552.34
2024-01-14,HEAT-1142,LIV,13,0,0,0,436.92,5679.96
2024-01-14,HEAT-1203,LIV,17,0,0,0,589.06,10014.02
2024-01-14,PIPE-1004,LIV,354,0,0,0,1.61,569.94
2024-01-14,PIPE-1017,LIV,1212,0,858,0,0.5,606.0
2024-01-14,PIPE-1025,LIV,2467,0,0,0,1.78,4391.26
2024-01-14,PIPE-1029,LIV,644,0,0,0,4.32,2782.08
2024-01-14,PIPE-1038,LIV,641,0,0,0,1.07,685.87
2024-01-14,PIPE-1044,LIV,1760,0,1666,0,11.07,19483.2
2024-01-14,PIPE-1061,LIV,1255,0,0,0,1.5,1882.5
2024-01-14,PIPE-1064,LIV,169,0,272,0,8.19,1384.11
2024-01-14,PIPE-1101,LIV,486,0,0,0,1.79,869.94
2024-01-14,PIPE-1109,LIV,411,0,0,0,3.42,1405.62
2024-01-14,PIPE-1119,LIV,616,0,0,0,6.85,4219.6
2024-01-14,PIPE-1142,LIV,360,0,0,0,0.43,154.8
2024-01-14,PIPE-1150,LIV,870,0,791,0,0.29,252.3
2024-01-14,PIPE-1165,LIV,388,0,0,0,14.17,5497.96
2024-01-14,PIPE-1168,LIV,1498,0,0,0,0.88,1318.24
2024-01-14,PIPE-1201,LIV,2863,0,0,0,11.63,33296.69
2024-01-14,PIPE-1206,LIV,440,0,0,0,0.54,237.6
2024-01-14,RENW-1000,LIV,24,0,0,0,1701.45,40834.8
2024-01-14,RENW-1087,LIV,33,0,0,0,1010.57,33348.81
2024-01-14,RENW-1100,LIV,34,0,0,0,657.35,22349.9
2024-01-14,TOOL-1018,LIV,118,0,0,0,1.11,130.98
2024-01-14,TOOL-1021,LIV,107,0,0,0,1.69,180.83
2024-01-14,TOOL-1031,LIV,178,0,147,0,11.23,1998.94
2024-01-14,TOOL-1067,LIV,383,0,0,0,5.85,2240.55
2024-01-14,TOOL-1071,LIV,413,0,364,0,2.76,1139.88
2024-01-14,TOOL-1077,LIV,253,0,0,0,1.95,493.35
2024-01-14,TOOL-1087,LIV,90,0,0,0,2.2,198.0
2024-01-14,TOOL-1092,LIV,175,0,182,0,22.98,4021.5
2024-01-14,TOOL-1110,LIV,54,0,144,0,20.44,1103.76
2024-01-14,TOOL-1128,LIV,700,0,0,0,2.53,1771.0
2024-01-14,TOOL-1137,LIV,95,0,0,0,21.33,2026.35
2024-01-14,TOOL-1163,LIV,81,0,0,0,6.8,550.8
2024-01-14,TOOL-1219,LIV,96,0,0,0,0.86,82.56
2024-01-14,VALV-1007,LIV,37,0,0,0,11.61,429.57
2024-01-14,VALV-1056,LIV,40,0,0,0,24.8,992.0
2024-01-14,VALV-1084,LIV,44,0,84,0,111.53,4907.32
2024-01-14,VALV-1091,LIV,72,0,0,0,68.9,4960.8
2024-01-14,VALV-1102,LIV,18,0,84,0,60.92,1096.56
2024-01-14,VALV-1121,LIV,76,0,0,0,82.89,6299.64
2024-01-14,VALV-1152,LIV,47,0,0,0,9.18,431.46
2024-01-14,VALV-1192,LIV,113,0,0,0,38.16,4312.08
2024-01-14,VENT-1019,LIV,48,0,0,0,58.87,2825.76
2024-01-14,VENT-1084,LIV,10,0,48,0,39.46,394.6
2024-01-14,VENT-1095,LIV,31,0,0,0,143.6,4451.6
2024-01-14,VENT-1119,LIV,40,0,0,0,630.03,25201.2
2024-01-14,DRAIN-1016,WAR,51,0,0,0,74.18,3783.18
2024-01-14,DRAIN-1047,WAR,21,0,69,0,171.94,3610.74
2024-01-14,DRAIN-1095,WAR,22,0,144,0,108.22,2380.84
2024-01-14,DRAIN-1106,WAR,8,0,47,0,9.57,76.56
2024-01-14,DRAIN-1113,WAR,37,0,0,0,15.44,571.28
2024-01-14,DRAIN-1145,WAR,40,0,0,0,14.43,577.2
2024-01-14,DRAIN-1158,WAR,30,0,264,0,78.85,2365.5
2024-01-14,DRAIN-1161,WAR,77,0,0,0,7.8,600.6
2024-01-14,DRAIN-1179,WAR,73,0,0,0,103.21,7534.33
2024-01-14,DRAIN-1204,WAR,30,0,36,0,6.89,206.7
2024-01-14,DRAIN-1214,WAR,19,0,29,0,34.98,664.62
2024-01-14,ELEC-1008,WAR,134,0,0,0,4.45,596.3
2024-01-14,ELEC-1025,WAR,41,0,54,0,29.26,1199.66
2024-01-14,ELEC-1036,WAR,48,0,0,0,2.3,110.4
2024-01-14,ELEC-1046,WAR,59,0,0,0,50.76,2994.84
2024-01-14,ELEC-1049,WAR,109,0,338,0,34.63,3774.67
2024-01-14,ELEC-1088,WAR,92,0,0,0,13.17,1211.64
2024-01-14,ELEC-1094,WAR,158,0,0,0,3.21,507.18
2024-01-14,ELEC-1107,WAR,181,0,0,0,2.45,443.45
2024-01-14,ELEC-1117,WAR,121,0,0,0,3.44,416.24
2024-01-14,ELEC-1131,WAR,51,0,130,0,19.89,1014.39
2024-01-14,ELEC-1134,WAR,67,0,0,0,86.85,5818.95
2024-01-14,ELEC-1143,WAR,66,0,0,0,16.37,1080.42
2024-01-14,ELEC-1150,WAR,91,0,0,0,14.96,1361.36
2024-01-14,ELEC-1184,WAR,68,0,91,0,104.72,7120.96
2024-01-14,ELEC-1197,WAR,85,0,0,0,55.1,4683.5
2024-01-14,ELEC-1204,WAR,167,0,0,0,17.41,2907.47
2024-01-14,ELEC-1214,WAR,78,0,0,0,1.39,108.42
2024-01-14,ELEC-1217,WAR,96,19,182,0,102.94,9882.24
2024-01-14,HEAT-1016,WAR,13,0,0,0,466.42,6063.46
2024-01-14,HEAT-1064,WAR,1,0,5,0,272.89,272.89
2024-01-14,HEAT-1082,WAR,10,1,14,0,207.45,2074.5
2024-01-14,HEAT-1124,WAR,4,0,8,0,652.39,2609.56
2024-01-14,HEAT-1130,WAR,9,0,0,0,662.28,5960.52
2024-01-14,HEAT-1142,WAR,1,0,10,0,436.92,436.92
2024-01-14,HEAT-1200,WAR,1,1,6,0,945.17,945.17
